Period,Method,Field,Country,Internationality
2001,euclid,top_Life,El Salvador,0.42654696939873415
2001,euclid,top_Life,Equatorial Guinea,0.6056508234948594
2001,euclid,top_Life,Eritrea,0.2953310115328366
2001,euclid,top_Life,Estonia,0.3019585398254023
2001,euclid,top_Life,Ethiopia,0.34255232300572297
2001,euclid,top_Life,Falkland Islands (Malvinas),0.3142811846627062
2001,euclid,top_Life,Faroe Islands,0.3637099457626629
2001,euclid,top_Life,Federated States of Micronesia,0.33436561780703355
2001,euclid,top_Life,Fiji,0.4724460975552708
2001,euclid,top_Life,Finland,0.3268751823977587
2001,euclid,top_Life,France,0.3609557421055738
2001,euclid,top_Life,French Guiana,0.28662378390923837
2001,euclid,top_Life,French Polynesia,0.40231916670827245
2001,euclid,top_Life,French Southern Territories,
2001,euclid,top_Life,Gabon,0.3332811142253707
2001,euclid,top_Life,Gambia,0.2829030378545393
2001,euclid,top_Life,Georgia,0.5291251384428166
2001,euclid,top_Life,Germany,0.3431648533197612
2001,euclid,top_Life,Ghana,0.3131830933333206
2001,euclid,top_Life,Gibraltar,0.0
2001,euclid,top_Life,Greece,0.2965213031807889
2001,euclid,top_Life,Greenland,0.35533968406299077
2001,euclid,top_Life,Grenada,
2001,euclid,top_Life,Guadeloupe,0.39723621784139707
2001,euclid,top_Life,Guam,0.36408446505452857
2001,euclid,top_Life,Guatemala,0.31627625191165554
2001,euclid,top_Life,Guinea,0.35937656449054706
2001,euclid,top_Life,Guinea-Bissau,0.19823463080311127
2001,euclid,top_Life,Guyana,0.37149105631127277
2001,euclid,top_Life,Haiti,0.3504403952512228
2001,euclid,top_Life,Heard Island and McDonald Islands,
2001,euclid,top_Life,Honduras,0.34717699779187117
2001,euclid,top_Life,Hong Kong,0.3078662179594444
2001,euclid,top_Life,Hungary,0.3624893108309944
2001,euclid,top_Life,Iceland,0.3214314951204961
2001,euclid,top_Life,India,0.5523850824747627
2001,euclid,top_Life,Indonesia,0.3971896274867024
2001,euclid,top_Life,Iran,0.3281236930675153
2001,euclid,top_Life,Iraq,0.40285887289190697
2001,euclid,top_Life,Ireland,0.30877182715200985
2001,euclid,top_Life,Israel,0.322308393246087
2001,euclid,top_Life,Italy,0.33077699130531996
2001,euclid,top_Life,Jamaica,0.30332950609185005
2001,euclid,top_Life,Japan,0.4280398800677149
2001,euclid,top_Life,Jordan,0.3468045456329798
2001,euclid,top_Life,Kazakhstan,0.5723179350227224
2001,euclid,top_Life,Kenya,0.33917420626699507
2001,euclid,top_Life,Kiribati,
2001,euclid,top_Life,Kuwait,0.2916366445853243
2001,euclid,top_Life,Kyrgyzstan,0.6028861266452811
2001,euclid,top_Life,Laos,0.2411273404007795
2001,euclid,top_Life,Latvia,0.32723739202843566
2001,euclid,top_Life,Lebanon,0.31020851651802156
2001,euclid,top_Life,Lesotho,0.38209461573028913
2001,euclid,top_Life,Liberia,0.3039289612965053
2001,euclid,top_Life,Libyan Arab Jamahiriya,0.4156429853528607
2001,euclid,top_Life,Liechtenstein,0.3831213735699305
2001,euclid,top_Life,Lithuania,0.4452009334629628
2001,euclid,top_Life,Luxembourg,0.2989097954875497
2001,euclid,top_Life,Macao,0.2695565272887026
2001,euclid,top_Life,Macedonia,0.3569806010698821
2001,euclid,top_Life,Madagascar,0.3545825396527119
2001,euclid,top_Life,Malawi,0.3779098927065187
2001,euclid,top_Life,Malaysia,0.3323231777174322
2001,euclid,top_Life,Maldives,0.26341147305478474
2001,euclid,top_Life,Mali,0.351067454627432
2001,euclid,top_Life,Malta,0.39355137011817604
2001,euclid,top_Life,Marshall Islands,0.7040613522916965
2001,euclid,top_Life,Martinique,0.4761540635391141
2001,euclid,top_Life,Mauritania,0.443104211846835
2001,euclid,top_Life,Mauritius,0.4283408861087801
2001,euclid,top_Life,Mayotte,
2001,euclid,top_Life,Mexico,0.33658828603309693
2001,euclid,top_Life,Moldova,0.4843362831562298
2001,euclid,top_Life,Monaco,0.19502380146084203
2001,euclid,top_Life,Mongolia,0.34960630667806236
2001,euclid,top_Life,Montenegro,0.28583664829547323
2001,euclid,top_Life,Montserrat,0.0
2001,euclid,top_Life,Morocco,0.3646855503778565
2001,euclid,top_Life,Mozambique,0.42084223395969006
2001,euclid,top_Life,Myanmar,0.365566429265139
2001,euclid,top_Life,Namibia,0.4909723950123573
2001,euclid,top_Life,Nauru,
2001,euclid,top_Life,Nepal,0.37668468856255793
2001,euclid,top_Life,Netherlands,0.32423945231628243
2001,euclid,top_Life,Netherlands Antilles,0.23957192970117197
2001,euclid,top_Life,New Caledonia,0.3572485064212327
2001,euclid,top_Life,New Zealand,0.375654067409224
2001,euclid,top_Life,Nicaragua,0.398106552178414
2001,euclid,top_Life,Niger,0.3255285485393863
2001,euclid,top_Life,Nigeria,0.37722301415256854
2001,euclid,top_Life,Niue,
2001,euclid,top_Life,Norfolk Island,
2001,euclid,top_Life,North Korea,0.3424125240155047
2001,euclid,top_Life,Northern Mariana Islands,
2001,euclid,top_Life,Norway,0.307975549358194
2001,euclid,top_Life,Oman,0.3345883032319499
2001,euclid,top_Life,Pakistan,0.45885460069358536
2001,euclid,top_Life,Palau,0.3238381814643794
2001,euclid,top_Life,Palestine,0.29504139090975956
2001,euclid,top_Life,Panama,0.3528957144216365
2001,euclid,top_Life,Papua New Guinea,0.3441926652598578
2001,euclid,top_Life,Paraguay,0.3949692768790516
2001,euclid,top_Life,Peru,0.3430521128147455
2001,euclid,top_Life,Philippines,0.4867992055936326
2001,euclid,top_Life,Pitcairn,
2001,euclid,top_Life,Poland,0.4442019910502035
2001,euclid,top_Life,Portugal,0.2921687176042658
2001,euclid,top_Life,Puerto Rico,0.34964453254606104
2001,euclid,top_Life,Qatar,0.32266290725286606
2001,euclid,top_Life,Reunion,0.23786465143674107
2001,euclid,top_Life,Romania,0.35905827076406105
2001,euclid,top_Life,Russian Federation,0.6715404394324301
2001,euclid,top_Life,Rwanda,0.2793097122083774
2001,euclid,top_Life,Saint Helena,
2001,euclid,top_Life,Saint Kitts and Nevis,
2001,euclid,top_Life,Saint Lucia,
2001,euclid,top_Life,Saint Pierre and Miquelon,
2001,euclid,top_Life,Saint Vincent and the Grenadines,
2001,euclid,top_Life,Samoa,0.35443004960199676
2001,euclid,top_Life,San Marino,
2001,euclid,top_Life,Sao Tome and Principe,0.2712966084516404
2001,euclid,top_Life,Saudi Arabia,0.31569263071259496
2001,euclid,top_Life,Senegal,0.3335192256268075
2001,euclid,top_Life,Serbia,0.4055942188115192
2001,euclid,top_Life,Seychelles,0.4118255551512301
2001,euclid,top_Life,Sierra Leone,0.3310460499159938
2001,euclid,top_Life,Singapore,0.2972057605660184
2001,euclid,top_Life,Slovakia,0.4435181357336042
2001,euclid,top_Life,Slovenia,0.3151034477968336
2001,euclid,top_Life,Solomon Islands,0.4047795509556057
2001,euclid,top_Life,Somalia,
2001,euclid,top_Life,South Africa,0.40286219459851946
2001,euclid,top_Life,South Georgia and the South Sandwich Islands,
2001,euclid,top_Life,South Korea,0.4365111045658747
2001,euclid,top_Life,Spain,0.3063282300653284
2001,euclid,top_Life,Sri Lanka,0.2999799959274367
2001,euclid,top_Life,Sudan,0.3717094017098698
2001,euclid,top_Life,Suriname,0.22164007359580823
2001,euclid,top_Life,Svalbard and Jan Mayen,
2001,euclid,top_Life,Swaziland,0.7412540493966443
2001,euclid,top_Life,Sweden,0.31232854359337886
2001,euclid,top_Life,Switzerland,0.3346656588335285
2001,euclid,top_Life,Syrian Arab Republic,0.30182355927200477
2001,euclid,top_Life,Taiwan,0.3546134115331781
2001,euclid,top_Life,Tajikistan,0.8485894236572434
2001,euclid,top_Life,Tanzania,0.3308000240863549
2001,euclid,top_Life,Thailand,0.3300068261905812
2001,euclid,top_Life,Timor-Leste,
2001,euclid,top_Life,Togo,0.4408286486791259
2001,euclid,top_Life,Tokelau,
2001,euclid,top_Life,Tonga,
2001,euclid,top_Life,Trinidad and Tobago,0.3650097926977879
2001,euclid,top_Life,Tunisia,0.3764850905391575
2001,euclid,top_Life,Turkey,0.37686321435712655
2001,euclid,top_Life,Turkmenistan,0.4912769985227293
2001,euclid,top_Life,Turks and Caicos Islands,0.29366316727876873
2001,euclid,top_Life,Tuvalu,
2001,euclid,top_Life,Uganda,0.31387182022924887
2001,euclid,top_Life,Ukraine,0.7253517423985995
2001,euclid,top_Life,United Arab Emirates,0.3727585787269602
2001,euclid,top_Life,United Kingdom,0.32687085434475815
2001,euclid,top_Life,United States,0.3674838799731508
2001,euclid,top_Life,United States Minor Outlying Islands,
2001,euclid,top_Life,Uruguay,0.3131720089895436
2001,euclid,top_Life,Uzbekistan,0.5908828307430332
2001,euclid,top_Life,Vanuatu,0.7706863659379525
2001,euclid,top_Life,Vatican City State,
2001,euclid,top_Life,Venezuela,0.37169628907491276
2001,euclid,top_Life,Viet Nam,0.3687074377532766
2001,euclid,top_Life,Virgin Islands (British),0.2966309063809808
2001,euclid,top_Life,Virgin Islands (U.S.),0.2547853726503218
2001,euclid,top_Life,Wallis and Futuna,
2001,euclid,top_Life,Western Sahara,
2001,euclid,top_Life,Yemen,0.31639070809356107
2001,euclid,top_Life,Zambia,0.3133437367711881
2001,euclid,top_Life,Zimbabwe,0.33230835037023326
2001,euclid,top_Social,Afghanistan,0.49658186762955747
2001,euclid,top_Social,Albania,0.3828436978020038
2001,euclid,top_Social,Algeria,0.4330226538653406
2001,euclid,top_Social,American Samoa,0.45304911014088767
2001,euclid,top_Social,Andorra,
2001,euclid,top_Social,Angola,0.32628115966873933
2001,euclid,top_Social,Anguilla,
2001,euclid,top_Social,Antarctica,
2001,euclid,top_Social,Antigua and Barbuda,
2001,euclid,top_Social,Argentina,0.4155306807733301
2001,euclid,top_Social,Armenia,0.4725416479481237
2001,euclid,top_Social,Aruba,
2001,euclid,top_Social,Australia,0.36808262490602894
2001,euclid,top_Social,Austria,0.3450363777532128
2001,euclid,top_Social,Azerbaijan,0.0
2001,euclid,top_Social,Bahamas,0.26724095714006124
2001,euclid,top_Social,Bahrain,0.32242026977845123
2001,euclid,top_Social,Bangladesh,0.3901638891234772
2001,euclid,top_Social,Barbados,0.2694218666225381
2001,euclid,top_Social,Belarus,0.30801972334125116
2001,euclid,top_Social,Belgium,0.3449293978568567
2001,euclid,top_Social,Belize,
2001,euclid,top_Social,Benin,0.22680765483693457
2001,euclid,top_Social,Bermuda,
2001,euclid,top_Social,Bhutan,
2001,euclid,top_Social,Bolivia,0.39486751328940395
2001,euclid,top_Social,Bosnia and Herzegovina,0.6899107267626543
2001,euclid,top_Social,Botswana,0.35208085908184605
2001,euclid,top_Social,Bouvet Island,
2001,euclid,top_Social,Brazil,0.3311423490097141
2001,euclid,top_Social,British Indian Ocean Territory,
2001,euclid,top_Social,Brunei Darussalam,0.4151459491384269
2001,euclid,top_Social,Bulgaria,0.49081116936111935
2001,euclid,top_Social,Burkina Faso,0.31843150920983654
2001,euclid,top_Social,Burundi,
2001,euclid,top_Social,Cambodia,0.3179803406499492
2001,euclid,top_Social,Cameroon,0.4507353332585321
2001,euclid,top_Social,Canada,0.37775700777385285
2001,euclid,top_Social,Cape Verde,0.0
2001,euclid,top_Social,Cayman Islands,
2001,euclid,top_Social,Central African Republic,0.2906014966443921
2001,euclid,top_Social,Chad,0.3667110938464052
2001,euclid,top_Social,Chile,0.39220776520422207
2001,euclid,top_Social,China,0.8465721694237925
2001,euclid,top_Social,Christmas Island,
2001,euclid,top_Social,Cocos (Keeling) Islands,
2001,euclid,top_Social,Colombia,0.41765332893979523
2001,euclid,top_Social,Comoros,
2001,euclid,top_Social,Congo,0.6068959251372374
2001,euclid,top_Social,Cook Islands,
2001,euclid,top_Social,Costa Rica,0.33138608832237176
2001,euclid,top_Social,Cote d'Ivoire,0.34985530156394595
2001,euclid,top_Social,Croatia,0.734063925732325
2001,euclid,top_Social,Cuba,0.4474060371739083
2001,euclid,top_Social,Cyprus,0.35274010642112735
2001,euclid,top_Social,Czech Republic,0.6830765322313176
2001,euclid,top_Social,Democratic Republic Congo,
2001,euclid,top_Social,Denmark,0.3106500369555612
2001,euclid,top_Social,Djibouti,
2001,euclid,top_Social,Dominica,0.3058934510753088
2001,euclid,top_Social,Dominican Republic,0.3503364263118405
2001,euclid,top_Social,Ecuador,0.427997323197687
2001,euclid,top_Social,Egypt,0.40344142763410684
2001,euclid,top_Social,El Salvador,0.0
2001,euclid,top_Social,Equatorial Guinea,
2001,euclid,top_Social,Eritrea,0.3694665898923409
2001,euclid,top_Social,Estonia,0.2738334921582809
2001,euclid,top_Social,Ethiopia,0.3775514870335565
2001,euclid,top_Social,Falkland Islands (Malvinas),
2001,euclid,top_Social,Faroe Islands,
2001,euclid,top_Social,Federated States of Micronesia,
2001,euclid,top_Social,Fiji,0.2983822198394419
2001,euclid,top_Social,Finland,0.31329252025887067
2001,euclid,top_Social,France,0.5396252832597604
2001,euclid,top_Social,French Guiana,0.43772957478135416
2001,euclid,top_Social,French Polynesia,0.21595195275078702
2001,euclid,top_Social,French Southern Territories,
2001,euclid,top_Social,Gabon,0.3028885775229646
2001,euclid,top_Social,Gambia,0.0
2001,euclid,top_Social,Georgia,0.4797509248922673
2001,euclid,top_Social,Germany,0.4670729086026449
2001,euclid,top_Social,Ghana,0.346663946406026
2001,euclid,top_Social,Gibraltar,
2001,euclid,top_Social,Greece,0.30384887026595575
2001,euclid,top_Social,Greenland,
2001,euclid,top_Social,Grenada,0.0
2001,euclid,top_Social,Guadeloupe,0.0
2001,euclid,top_Social,Guam,0.35352604240404456
2001,euclid,top_Social,Guatemala,0.21138024273790842
2001,euclid,top_Social,Guinea,
2001,euclid,top_Social,Guinea-Bissau,0.0
2001,euclid,top_Social,Guyana,0.4515722600740803
2001,euclid,top_Social,Haiti,
2001,euclid,top_Social,Heard Island and McDonald Islands,
2001,euclid,top_Social,Honduras,0.26010771793749854
2001,euclid,top_Social,Hong Kong,0.3368373098890683
2001,euclid,top_Social,Hungary,0.36135672409515823
2001,euclid,top_Social,Iceland,0.3701417884037342
2001,euclid,top_Social,India,0.5132362834412361
2001,euclid,top_Social,Indonesia,0.37108471205926097
2001,euclid,top_Social,Iran,0.3094623110780129
2001,euclid,top_Social,Iraq,0.3118156905195209
2001,euclid,top_Social,Ireland,0.37797348515516843
2001,euclid,top_Social,Israel,0.34556342195942374
2001,euclid,top_Social,Italy,0.3529281594668337
2001,euclid,top_Social,Jamaica,0.4702327481825799
2001,euclid,top_Social,Japan,0.4164187722517927
2001,euclid,top_Social,Jordan,0.264414066730262
2001,euclid,top_Social,Kazakhstan,0.4254663408854327
2001,euclid,top_Social,Kenya,0.3806447068766078
2001,euclid,top_Social,Kiribati,
2001,euclid,top_Social,Kuwait,0.3456890931862908
2001,euclid,top_Social,Kyrgyzstan,0.31761008987881834
2001,euclid,top_Social,Laos,0.2652004711219843
2001,euclid,top_Social,Latvia,0.26954235605922067
2001,euclid,top_Social,Lebanon,0.2894906753740774
2001,euclid,top_Social,Lesotho,0.4314563017072307
2001,euclid,top_Social,Liberia,
2001,euclid,top_Social,Libyan Arab Jamahiriya,0.3727031315926597
2001,euclid,top_Social,Liechtenstein,0.3312150234333355
2001,euclid,top_Social,Lithuania,0.3978670413274006
2001,euclid,top_Social,Luxembourg,0.25348575807075463
2001,euclid,top_Social,Macao,0.2836404248420708
2001,euclid,top_Social,Macedonia,0.33991366590623745
2001,euclid,top_Social,Madagascar,0.25643943601238434
2001,euclid,top_Social,Malawi,0.302633333988124
2001,euclid,top_Social,Malaysia,0.33582821649174815
2001,euclid,top_Social,Maldives,0.3203652381868886
2001,euclid,top_Social,Mali,0.480810090562911
2001,euclid,top_Social,Malta,0.4292246493557424
2001,euclid,top_Social,Marshall Islands,0.5314191898602448
2001,euclid,top_Social,Martinique,0.4452535209305174
2001,euclid,top_Social,Mauritania,0.0
2001,euclid,top_Social,Mauritius,0.2538691665411331
2001,euclid,top_Social,Mayotte,
2001,euclid,top_Social,Mexico,0.5102948700148698
2001,euclid,top_Social,Moldova,0.23201882579048153
2001,euclid,top_Social,Monaco,0.4341523435513496
2001,euclid,top_Social,Mongolia,0.2719862654009511
2001,euclid,top_Social,Montenegro,
2001,euclid,top_Social,Montserrat,
2001,euclid,top_Social,Morocco,0.4006793858731619
2001,euclid,top_Social,Mozambique,0.24974342000236455
2001,euclid,top_Social,Myanmar,0.38209608381291715
2001,euclid,top_Social,Namibia,0.34483477404197566
2001,euclid,top_Social,Nauru,
2001,euclid,top_Social,Nepal,0.3463586270803862
2001,euclid,top_Social,Netherlands,0.319951819435155
2001,euclid,top_Social,Netherlands Antilles,
2001,euclid,top_Social,New Caledonia,0.3179803406499492
2001,euclid,top_Social,New Zealand,0.3509590515224229
2001,euclid,top_Social,Nicaragua,0.39545460110748054
2001,euclid,top_Social,Niger,0.28477896007192016
2001,euclid,top_Social,Nigeria,0.44033502624395854
2001,euclid,top_Social,Niue,
2001,euclid,top_Social,Norfolk Island,0.0
2001,euclid,top_Social,North Korea,
2001,euclid,top_Social,Northern Mariana Islands,0.418552645880776
2001,euclid,top_Social,Norway,0.3308263449650368
2001,euclid,top_Social,Oman,0.27559371121015386
2001,euclid,top_Social,Pakistan,0.6239494907021157
2001,euclid,top_Social,Palau,
2001,euclid,top_Social,Palestine,0.3107347486249854
2001,euclid,top_Social,Panama,0.3780188807815627
2001,euclid,top_Social,Papua New Guinea,0.3092808011237117
2001,euclid,top_Social,Paraguay,0.4877799945258326
2001,euclid,top_Social,Peru,0.34171508534622225
2001,euclid,top_Social,Philippines,0.36173412254184084
2001,euclid,top_Social,Pitcairn,
2001,euclid,top_Social,Poland,0.41874363832399336
2001,euclid,top_Social,Portugal,0.3925788722142042
2001,euclid,top_Social,Puerto Rico,0.480207267865649
2001,euclid,top_Social,Qatar,0.33653956302114885
2001,euclid,top_Social,Reunion,0.9119423473163238
2001,euclid,top_Social,Romania,0.36697947040103557
2001,euclid,top_Social,Russian Federation,0.44288884420901636
2001,euclid,top_Social,Rwanda,0.0
2001,euclid,top_Social,Saint Helena,
2001,euclid,top_Social,Saint Kitts and Nevis,0.5892563237824353
2001,euclid,top_Social,Saint Lucia,0.15903241878912416
2001,euclid,top_Social,Saint Pierre and Miquelon,
2001,euclid,top_Social,Saint Vincent and the Grenadines,
2001,euclid,top_Social,Samoa,
2001,euclid,top_Social,San Marino,0.20268524477044264
2001,euclid,top_Social,Sao Tome and Principe,
2001,euclid,top_Social,Saudi Arabia,0.30372999862840416
2001,euclid,top_Social,Senegal,0.2690307569232442
2001,euclid,top_Social,Serbia,0.32525077715069173
2001,euclid,top_Social,Seychelles,
2001,euclid,top_Social,Sierra Leone,0.3566083588472666
2001,euclid,top_Social,Singapore,0.32967306770722865
2001,euclid,top_Social,Slovakia,0.7582820830928169
2001,euclid,top_Social,Slovenia,0.5230712599944587
2001,euclid,top_Social,Solomon Islands,
2001,euclid,top_Social,Somalia,
2001,euclid,top_Social,South Africa,0.5446020840510472
2001,euclid,top_Social,South Georgia and the South Sandwich Islands,
2001,euclid,top_Social,South Korea,0.3128889705234434
2001,euclid,top_Social,Spain,0.43199525270921046
2001,euclid,top_Social,Sri Lanka,0.29745625504083767
2001,euclid,top_Social,Sudan,0.36565962877512526
2001,euclid,top_Social,Suriname,
2001,euclid,top_Social,Svalbard and Jan Mayen,
2001,euclid,top_Social,Swaziland,0.6104244240384076
2001,euclid,top_Social,Sweden,0.32802428441604603
2001,euclid,top_Social,Switzerland,0.3835326205144508
2001,euclid,top_Social,Syrian Arab Republic,0.2759243428837858
2001,euclid,top_Social,Taiwan,0.35578492392164823
2001,euclid,top_Social,Tajikistan,
2001,euclid,top_Social,Tanzania,0.31540097957860375
2001,euclid,top_Social,Thailand,0.3303077817406057
2001,euclid,top_Social,Timor-Leste,0.0
2001,euclid,top_Social,Togo,0.4727433425211007
2001,euclid,top_Social,Tokelau,
2001,euclid,top_Social,Tonga,
2001,euclid,top_Social,Trinidad and Tobago,0.34313322315465794
2001,euclid,top_Social,Tunisia,0.38046252725344765
2001,euclid,top_Social,Turkey,0.3184252145290488
2001,euclid,top_Social,Turkmenistan,0.32476771943575244
2001,euclid,top_Social,Turks and Caicos Islands,0.26859059516463657
2001,euclid,top_Social,Tuvalu,0.0
2001,euclid,top_Social,Uganda,0.32807675923449287
2001,euclid,top_Social,Ukraine,0.4284384435085883
2001,euclid,top_Social,United Arab Emirates,0.30980175171335506
2001,euclid,top_Social,United Kingdom,0.4209233615654178
2001,euclid,top_Social,United States,0.44840213823362857
2001,euclid,top_Social,United States Minor Outlying Islands,0.3508748039050064
2001,euclid,top_Social,Uruguay,0.3239419839511697
2001,euclid,top_Social,Uzbekistan,0.18545350620560433
2001,euclid,top_Social,Vanuatu,
2001,euclid,top_Social,Vatican City State,
2001,euclid,top_Social,Venezuela,0.4546551489867115
2001,euclid,top_Social,Viet Nam,0.3170037034891093
2001,euclid,top_Social,Virgin Islands (British),
2001,euclid,top_Social,Virgin Islands (U.S.),0.6183849897683599
2001,euclid,top_Social,Wallis and Futuna,
2001,euclid,top_Social,Western Sahara,
2001,euclid,top_Social,Yemen,0.5383534104234086
2001,euclid,top_Social,Zambia,0.3823632633071014
2001,euclid,top_Social,Zimbabwe,0.40206138339468755
2001,euclid,top_Physical,Afghanistan,
2001,euclid,top_Physical,Albania,0.4172264864763491
2001,euclid,top_Physical,Algeria,0.3278242661207833
2001,euclid,top_Physical,American Samoa,0.27034078774691
2001,euclid,top_Physical,Andorra,0.4452039520401921
2001,euclid,top_Physical,Angola,0.509914905318827
2001,euclid,top_Physical,Anguilla,
2001,euclid,top_Physical,Antarctica,0.8802002159727748
2001,euclid,top_Physical,Antigua and Barbuda,
2001,euclid,top_Physical,Argentina,0.350763228513005
2001,euclid,top_Physical,Armenia,0.48169769130579865
2001,euclid,top_Physical,Aruba,
2001,euclid,top_Physical,Australia,0.3793666669371691
2001,euclid,top_Physical,Austria,0.34849142957097073
2001,euclid,top_Physical,Azerbaijan,0.6707209337473377
2001,euclid,top_Physical,Bahamas,0.3776953438309929
2001,euclid,top_Physical,Bahrain,0.37541829150448935
2001,euclid,top_Physical,Bangladesh,0.3812387447903946
2001,euclid,top_Physical,Barbados,0.30604481454671995
2001,euclid,top_Physical,Belarus,0.5722162727551435
2001,euclid,top_Physical,Belgium,0.3261037861015427
2001,euclid,top_Physical,Belize,0.3196556800713677
2001,euclid,top_Physical,Benin,0.31486862269258287
2001,euclid,top_Physical,Bermuda,0.42770339875293917
2001,euclid,top_Physical,Bhutan,
2001,euclid,top_Physical,Bolivia,0.3975188830988205
2001,euclid,top_Physical,Bosnia and Herzegovina,0.37182639221119684
2001,euclid,top_Physical,Botswana,0.35821404875544105
2001,euclid,top_Physical,Bouvet Island,0.3305231026134313
2001,euclid,top_Physical,Brazil,0.33825239366753285
2001,euclid,top_Physical,British Indian Ocean Territory,0.24362403734822594
2001,euclid,top_Physical,Brunei Darussalam,0.3451670881809947
2001,euclid,top_Physical,Bulgaria,0.3210731086108667
2001,euclid,top_Physical,Burkina Faso,0.31138088562065136
2001,euclid,top_Physical,Burundi,0.2516143442351196
2001,euclid,top_Physical,Cambodia,0.4176212057227717
2001,euclid,top_Physical,Cameroon,0.36396510134678306
2001,euclid,top_Physical,Canada,0.37660246246323864
2001,euclid,top_Physical,Cape Verde,0.2866458524028303
2001,euclid,top_Physical,Cayman Islands,0.36928209828341235
2001,euclid,top_Physical,Central African Republic,0.19701658380302983
2001,euclid,top_Physical,Chad,0.5554378626960823
2001,euclid,top_Physical,Chile,0.39891142278590747
2001,euclid,top_Physical,China,0.6210480840211923
2001,euclid,top_Physical,Christmas Island,
2001,euclid,top_Physical,Cocos (Keeling) Islands,
2001,euclid,top_Physical,Colombia,0.3259233838242098
2001,euclid,top_Physical,Comoros,
2001,euclid,top_Physical,Congo,0.5895594591539233
2001,euclid,top_Physical,Cook Islands,
2001,euclid,top_Physical,Costa Rica,0.40711941817882485
2001,euclid,top_Physical,Cote d'Ivoire,0.34468429658348854
2001,euclid,top_Physical,Croatia,0.401160061422235
2001,euclid,top_Physical,Cuba,0.3140338480800335
2001,euclid,top_Physical,Cyprus,0.3291688282336702
2001,euclid,top_Physical,Czech Republic,0.3489996902321607
2001,euclid,top_Physical,Democratic Republic Congo,0.26666243894606273
2001,euclid,top_Physical,Denmark,0.33634814920968586
2001,euclid,top_Physical,Djibouti,
2001,euclid,top_Physical,Dominica,0.5646169406968071
2001,euclid,top_Physical,Dominican Republic,0.6932075367394688
